sample_index,timestamp_ms,ppg,ecg,pcg
10564,30256,21485,27880,1683
10565,18406,21484,27880,1686
10566,18406,21488,27880,1689
10567,18406,21487,27879,1711
10568,18406,21490,27880,1699
10569,18406,21523,28066,1681
10570,18406,21492,27884,1712
10571,18406,21495,27891,1722
10572,-24374,21497,27901,1757
10573,-24374,21500,27907,1748
10574,-24374,21502,27917,1744
10575,-24374,21507,27934,1765
10576,-24374,21508,27943,1779
10577,-24374,21511,27955,1807
10578,-24374,21516,27960,1823
10579,-24374,21521,27965,1809
10580,-24374,21521,27971,1839
10581,-24374,21520,27974,1840
10582,-24374,21520,27979,1840
10583,-24374,21522,27979,1855
10584,-9310,21517,27974,1840
10585,-9310,21516,27972,1856
10586,-9310,21517,27973,1856
10587,-9310,21518,27975,1843
10588,-9310,21518,27976,1846
10589,-9310,21523,27977,1867
10590,-9310,21523,27982,1920
10591,-16012,21520,27984,1919
10592,-16012,21520,27985,1921
10593,-16012,21517,27988,1891
10594,-16012,21517,27991,1883
10595,-16012,21517,27997,1873
10596,-16012,21515,28002,1872
10597,-16012,21521,28010,1858
10598,-16012,21520,28014,1864
10599,-16012,21526,28018,1845
10600,-16012,21527,28025,1835
10601,-16012,21530,28034,1822
10602,-16012,21530,28046,1810
10603,-16012,21534,28055,1826
10604,-15296,21541,28066,1888
10605,-15296,21541,28073,2439
10606,-15296,21544,28080,4016
10607,-15296,21543,28086,2917
10608,-15296,21546,28091,1987
10609,-15296,21544,28090,1708
10610,-25567,21545,28094,1712
10611,-25567,21544,28100,1712
10612,-25567,21543,28104,1701
10613,-25567,21546,28108,1706
10614,-25567,21543,28111,1727
10615,-25567,21546,28116,1712
10616,-25567,21547,28119,1745
10617,-25567,21547,28121,1744
10618,-25567,21550,28124,1756
10619,-25567,21551,28131,1776
10620,-25567,21554,28138,1774
10621,-25567,21554,28144,1773
10622,-25567,21554,28149,1787
10623,-5349,21560,28152,1798
10624,-5349,21562,28153,1801
10625,-5349,21565,28156,1823
10626,-5349,21563,28146,1826
10627,-5349,21553,28120,1860
10628,-5349,21549,28092,1897
10629,-14431,21537,28049,1917
10630,-14431,21522,28004,1936
10631,-14431,21510,27969,1936
10632,-14431,21510,27945,1902
10633,-14431,21499,27929,1862
10634,-14431,21500,27918,1809
10635,-14431,21493,27908,1764
10636,-14431,21495,27899,1734
10637,-14431,21491,27899,1709
10638,-14431,21492,27894,1735
10639,-14431,21490,27896,1733
10640,-14431,21490,27901,1721
10641,-14431,21494,27899,1728
10642,-18433,21493,27897,1733
10643,-18433,21494,27902,1750
10644,-18433,21490,27897,1744
10645,-18433,21489,27895,1764
10646,-18433,21487,27894,1770
10647,-18433,21487,27895,1764
10648,-10472,21488,27897,1763
10649,-10472,21489,27903,1765
10650,-10472,21491,27909,1775
10651,-10472,21497,27915,1793
10652,-10472,21495,27924,1803
10653,-10472,21500,27937,1808
10654,-10472,21502,27943,1803
10655,-10472,21503,27949,1825
10656,-10472,21508,27960,1838
10657,-10472,21511,27967,1847
10658,-10472,21509,27973,1845
10659,-10472,21510,27979,1856
10660,-10472,21513,27981,1865
10661,-3717,21512,27982,1872
10662,-3717,21512,27983,1871
10663,-3717,21513,27984,1876
10664,-3717,21513,27982,1887
10665,-3717,21515,27983,1891
10666,-3717,21515,27983,1898
10667,-3717,21513,27987,1901
10668,7116,21509,27991,1895
10669,7116,21514,27997,1939
10670,7116,21516,27999,1979
10671,7116,21513,28002,1973
10672,7116,21514,28004,1974
10673,7116,21515,28009,1955
10674,7116,21515,28009,1936
10675,7116,21513,28021,1937
10676,7116,21516,28024,1923
10677,7116,21517,28035,1953
10678,7116,21521,28038,1942
10679,7116,21526,28044,1943
10680,11575,21523,28052,1918
10681,11575,21527,28060,1927
10682,11575,21526,28065,1888
10683,11575,21532,28069,1955
10684,11575,21528,28080,2032
10685,11575,21531,28083,3084
10686,11575,21527,28089,3617
10687,11360,21528,28089,2494
10688,11360,21529,28095,1939
10689,11360,21531,28099,1742
10690,11360,21531,28096,1781
10691,11360,21535,28102,1780
10692,11360,21530,28100,1776
10693,11360,21531,28104,1786
10694,11360,21536,28107,1790
10695,11360,21532,28109,1801
10696,11360,21533,28113,1808
10697,11360,21534,28110,1824
10698,11360,21535,28119,1815
10699,11360,21536,28118,1820
10700,12465,21534,28123,1840
10701,12465,21535,28124,1861
10702,12465,21537,28126,1872
10703,12465,21537,28127,1895
10704,12465,21537,28128,1926
10705,12465,21531,28118,1963
10706,6325,21529,28102,1990
10707,6325,21522,28072,2045
10708,6325,21515,28043,2062
10709,6325,21502,28004,2096
10710,6325,21502,28004,2114
10711,6325,21494,27965,2109
10712,6325,21483,27935,2063
10713,6325,21475,27913,2003
10714,6325,21473,27898,1925
10715,6325,21471,27887,1885
10716,6325,21463,27883,1842
10717,6325,21462,27878,1847
10718,6325,21461,27878,1751
10719,1201,21464,27878,1830
10720,1201,21465,27878,1810
10721,1201,21465,27879,1807
10722,1201,21464,27886,1810
10723,1201,21466,27887,1797
10724,1201,21468,27886,1611
10725,-3319,21467,27887,1818
10726,-3319,21466,27890,1840
10727,-3319,21467,27891,1808
10728,-3319,21467,27890,1855
10729,-3319,21467,27894,1861
10730,-3319,21466,27895,1840
10731,-3319,21472,27901,1837
10732,-3319,21469,27906,1845
10733,-3319,21468,27917,1847
10734,-3319,21477,27923,1837
10735,-3319,21478,27930,1828
10736,-3319,21477,27937,1820
10737,-3319,21478,27945,1840
10738,-2776,21478,27947,1840
10739,-2776,21481,27948,1850
10740,-2776,21479,27951,1840
10741,-2776,21480,27952,1834
10742,-2776,21481,27956,1842
10743,-2776,21480,27953,1851
10744,-7188,21479,27957,1875
10745,-7188,21479,27954,1893
10746,-7188,21483,27958,1875
10747,-7188,21478,27956,1853
10748,-7188,21480,27959,1855
10749,-7188,21477,27963,1855
10750,-7188,21479,27964,1866
10751,-7188,21484,27969,1840
10752,-7188,21484,27971,1855
10753,-7188,21487,27981,1856
10754,-7188,21486,27987,1869
10755,-7188,21488,27992,1874
10756,-7188,21490,27998,1868
10757,-4690,21491,28004,1820
10758,-4690,21493,28009,1978
10759,-4690,21497,28020,2075
10760,-4690,21496,28024,3203
10761,-4690,21498,28035,3276
10762,-4690,21501,28038,2344
10763,-4690,21500,28044,1898
10764,1032,21503,28048,1701
10765,1032,21502,28052,1753
10766,1032,21505,28058,1730
10767,1032,21507,28057,1734
10768,1032,21507,28063,1759
10769,1032,21513,28071,1759
10770,1032,21512,28073,1783
10771,1032,21516,28079,1783
10772,1032,21518,28085,1799
10773,1032,21521,28087,1817
10774,1032,21523,28095,1676
10775,1032,21524,28101,1840
10776,6093,21524,28101,1751
10777,6093,21526,28107,1863
10778,6093,21523,28112,1866
10779,6093,21526,28114,1904
10780,6093,21525,28111,1911
10781,6093,21524,28096,1937
10782,6093,21516,28073,1968
10783,10920,21506,28046,1974
10784,10920,21498,28011,1967
10785,10920,21487,27975,1979
10786,10920,21478,27941,1939
10787,10920,21472,27918,1865
10788,10920,21467,27902,1793
10789,10920,21465,27891,1697
10790,10920,21461,27882,1638
10791,10920,21461,27882,1600
10792,10920,21464,27881,1575
10793,10920,21464,27883,1558
10794,10920,21463,27885,1535
10795,10920,21461,27890,1530
10796,-272,21463,27892,1535
10797,-272,21465,27895,1525
10798,-272,21472,27900,1521
10799,-272,21466,27905,1518
10800,-272,21467,27908,1535
10801,-272,21473,27908,1553
10802,-20239,21474,27910,1579
10803,-20239,21481,27915,1535
10804,-20239,21481,27923,1575
10805,-20239,21486,27932,1583
10806,-20239,21488,27943,1582
10807,-20239,21491,27958,1601
10808,-20239,21498,27963,1602
10809,-20239,21505,27976,1585
10810,-20239,21504,27985,1597
10811,-20239,21509,27993,1584
10812,-20239,21513,27999,1598
10813,-20239,21511,28002,1599
10814,-20239,21513,28003,1612
10815,-84,21511,28010,1611
10816,-84,21513,28008,1611
10817,-84,21512,28008,1634
10818,-84,21510,28006,1616
10819,-84,21513,28010,1664
10820,-84,21514,28010,1693
10821,10663,21510,28007,1685
10822,10663,21510,28016,1655
10823,10663,21512,28014,1650
10824,10663,21516,28020,1623
10825,10663,21513,28026,1628
10826,10663,21515,28031,1626
10827,10663,21516,28037,1629
10828,10663,21517,28041,1627
10829,10663,21517,28047,1619
10830,10663,21521,28051,1614
10831,10663,21522,28060,1601
10832,10663,21526,28066,1560
10833,10663,21525,28075,1676
10834,-20568,21524,28080,1783
10835,-20568,21528,28086,3024
10836,-20568,21530,28093,3170
10837,-20568,21532,28101,2106
10838,-20568,21536,28106,1599
10839,-20568,21534,28109,1477
10840,7805,21538,28111,1513
10841,7805,21538,28118,1497
10842,7805,21541,28120,1489
10843,7805,21537,28121,1520
10844,7805,21539,28130,1514
10845,7805,21543,28130,1557
10846,7805,21545,28138,1535
10847,7805,21545,28138,1582
10848,7805,21546,28145,1577
10849,7805,21552,28151,1636
10850,7805,21554,28156,1627
10851,7805,21558,28162,1664
10852,7805,21557,28168,1659
10853,23886,21559,28172,1718
10854,23886,21562,28175,1743
10855,23886,21560,28165,1783
10856,23886,21557,28151,1834
10857,23886,21550,28118,1876
10858,23886,21550,28118,1905
10859,23886,21543,28086,1927
10860,-8954,21532,28045,1933
10861,-8954,21518,28008,1926
10862,-8954,21510,27979,1904
10863,-8954,21506,27957,1841
10864,-8954,21500,27947,1787
10865,-8954,21526,28066,1770
10866,-8954,21497,27930,1750
10867,-8954,21498,27928,1762
10868,-8954,21494,27927,1774
10869,-8954,21498,27932,1777
10870,-8954,21497,27932,1788
10871,-8954,21499,27936,1798
10872,-14397,21502,27943,1823
10873,-14397,21503,27946,1840
10874,-14397,21507,27947,1853
10875,-14397,21509,27955,1871
10876,-14397,21506,27951,1878
10877,-14397,21509,27950,1894
10878,-14397,21511,27953,1901
10879,5825,21514,27964,1908
10880,5825,21513,27968,1878
10881,5825,21516,27975,1931
10882,5825,21520,27984,1930
10883,5825,21523,27994,1966
10884,5825,21531,28003,1973
10885,5825,21534,28021,1987
10886,5825,21534,28022,1645
10887,5825,21539,28033,2002
10888,5825,21535,28036,2027
10889,5825,21535,28044,2030
10890,5825,21539,28050,2033
10891,5825,21539,28055,2032
10892,2043,21542,28057,2033
10893,2043,21539,28053,2058
10894,2043,21538,28055,2058
10895,2043,21535,28054,2054
10896,2043,21538,28057,2075
10897,2043,21537,28060,2081
10898,-12470,21537,28059,2078
10899,-12470,21541,28069,2082
10900,-12470,21542,28068,2091
10901,-12470,21539,28077,2087
10902,-12470,21543,28081,2163
10903,-12470,21542,28086,2164
10904,-12470,21546,28092,2148
10905,-12470,21548,28101,2130
10906,-12470,21550,28104,2130
10907,-12470,21552,28116,2148
10908,-12470,21555,28120,2114
10909,-12470,21556,28128,2096
10910,-12470,21560,28140,2115
10911,11216,21563,28144,2111
10912,11216,21569,28152,2109
10913,11216,21566,28158,2094
10914,11216,21568,28162,2101
10915,11216,21569,28165,2047
10916,11216,21569,28167,2128
10917,-3830,21568,28169,2381
10918,-3830,21569,28174,4095
10919,-3830,21569,28175,3792
10920,-3830,21571,28178,2387
10921,-3830,21571,28183,1955
10922,-3830,21571,28189,1929
10923,-3830,21576,28190,1931
10924,-3830,21572,28192,1903
10925,-3830,21572,28197,1905
10926,-3830,21572,28197,1903
10927,-3830,21574,28203,1907
10928,-3830,21574,28202,1910
10929,-3830,21573,28206,1929
10930,-17671,21573,28209,1935
10931,-17671,21577,28212,1935
10932,-17671,21579,28213,1927
10933,-17671,21578,28216,1953
10934,-17671,21580,28219,1968
10935,-17671,21578,28220,1987
10936,-25166,21577,28222,2003
10937,-25166,21578,28227,2018
10938,-25166,21579,28217,2060
10939,-25166,21574,28202,2074
10940,-25166,21565,28175,2091
10941,-25166,21556,28138,2128
10942,-25166,21547,28103,2153
10943,-25166,21538,28069,2175
10944,-25166,21526,28030,2166
10945,-25166,21515,28006,2162
10946,-25166,21507,27984,2102
10947,-25166,21499,27977,2041
10948,-25166,21500,27968,1983
10949,-1529,21504,27968,1977
10950,-1529,21502,27968,1969
10951,-1529,21503,27969,1959
10952,-1529,21505,27973,1939
10953,-1529,21507,27975,1961
10954,-1529,21504,27977,1966
10955,-1529,21504,27979,1958
10956,-3787,21507,27981,1946
10957,-3787,21512,27983,1947
10958,-3787,21507,27985,1942
10959,-3787,21512,27989,1937
10960,-3787,21514,27988,1907
10961,-3787,21513,27996,1894
10962,-3787,21516,28003,1924
10963,-3787,21513,28008,1931
10964,-3787,21519,28015,1917
10965,-3787,21521,28026,1910
10966,-3787,21520,28032,1904
10967,-3787,21529,28045,1902
10968,-8369,21528,28054,1881
10969,-8369,21532,28061,1856
10970,-8369,21532,28071,1823
10971,-8369,21532,28069,1827
10972,-8369,21533,28075,1838
10973,-8369,21533,28074,1821
10974,-8369,21528,28071,1810
10975,-3514,21526,28072,1828
10976,-3514,21528,28078,1841
10977,-3514,21527,28071,1843
10978,-3514,21527,28070,1856
10979,-3514,21522,28072,1896
10980,-3514,21522,28075,1915
10981,-3514,21523,28075,1901
10982,-3514,21522,28077,1858
10983,-3514,21523,28080,1883
10984,-3514,21521,28081,1875
10985,-3514,21521,28088,1872
10986,-3514,21528,28094,1858
10987,-3514,21528,28101,1869
10988,6382,21529,28107,1827
10989,6382,21533,28115,1829
10990,6382,21534,28124,1814
10991,6382,21533,28128,1845
10992,6382,21539,28128,1781
10993,6382,21538,28132,1960
10994,1027,21539,28140,2128
10995,1027,21539,28140,3387
10996,1027,21539,28145,3137
10997,1027,21537,28144,2256
10998,1027,21539,28147,1855
10999,1027,21536,28147,1739
11000,1027,21538,28151,1719
11001,1027,21538,28151,1743
11002,1027,21537,28155,1629
11003,1027,21536,28159,1743
11004,1027,21539,28164,1774
11005,1027,21538,28162,1763
11006,1027,21538,28162,1751
11007,-1805,21540,28161,1771
11008,-1805,21542,28170,1748
11009,-1805,21540,28171,1756
11010,-1805,21541,28172,1763
11011,-1805,21541,28176,1773
11012,-1805,21543,28178,1770
11013,-2069,21522,28075,1769
11014,-2069,21543,28181,1765
11015,-2069,21540,28175,1813
11016,-2069,21539,28169,1850
11017,-2069,21531,28156,1893
11018,-2069,21527,28130,1891
11019,-2069,21520,28099,1929
11020,-2069,21512,28074,1937
11021,-2069,21503,28039,1886
11022,-2069,21495,28009,1833
11023,-2069,21483,27982,1764
11024,-2069,21480,27970,1702
11025,-2069,21478,27954,1648
11026,-6242,21476,27951,1636
11027,-6242,21478,27947,1616
11028,-6242,21475,27947,1606
11029,-6242,21474,27946,1606
11030,-6242,21479,27951,1630
11031,-6242,21483,27957,1663
11032,-9301,21486,27960,1664
11033,-9301,21482,27968,1652
11034,-9301,21484,27968,1680
11035,-9301,21482,27971,1697
11036,-9301,21485,27970,1731
11037,-9301,21480,27972,1731
11038,-9301,21481,27977,1744
11039,-9301,21483,27983,1755
11040,-9301,21485,27990,1771
11041,-9301,21484,27995,1778
11042,-9301,21488,28003,1776
11043,-9301,21491,28011,1777
11044,-9301,21492,28021,1793
11045,-89,21496,28031,1773
11046,-89,21501,28038,1807
11047,-89,21501,28044,1792
11048,-89,21500,28050,1769
11049,-89,21503,28056,1786
11050,-89,21501,28058,1799
11051,-89,21504,28057,1838
11052,11414,21503,28053,1863
11053,11414,21500,28058,1845
11054,11414,21499,28054,1834
11055,11414,21500,28054,1811
11056,11414,21498,28056,1777
11057,11414,21497,28062,1779
11058,11414,21497,28061,1781
11059,11414,21504,28065,1755
11060,11414,21506,28074,1771
11061,11414,21508,28081,1769
11062,11414,21512,28088,1769
11063,11414,21518,28095,1757
11064,8249,21519,28105,1721
11065,8249,21521,28113,1807
11066,8249,21525,28122,1893
11067,8249,21528,28127,2769
11068,8249,21534,28131,3313
11069,8249,21532,28137,2402
11070,8249,21534,28138,1858
11071,-28899,21537,28143,1616
11072,-28899,21536,28142,1642
11073,-28899,21531,28150,1629
11074,-28899,21532,28152,1607
11075,-28899,21530,28153,1617
11076,-28899,21529,28158,1638
11077,-28899,21532,28161,1620
11078,-28899,21537,28167,1648
11079,-28899,21537,28170,1664
11080,-28899,21544,28174,1659
11081,-28899,21542,28183,1655
11082,-28899,21546,28187,1679
11083,-28899,21547,28190,1685
11084,19302,21545,28193,1718
11085,19302,21549,28193,1738
11086,19302,21549,28197,1761
11087,19302,21551,28196,1789
11088,19302,21545,28182,1813
11089,19302,21542,28161,1866
11090,-12869,21533,28131,1878
11091,-12869,21521,28106,1902
11092,-12869,21516,28075,1947
11093,-12869,21509,28045,1927
11094,-12869,21501,28019,1851
11095,-12869,21492,27997,1814
11096,-12869,21488,27985,1746
11097,-12869,21486,27973,1699
11098,-12869,21485,27965,1683
11099,-12869,21485,27967,1691
11100,-12869,21489,27971,1677
11101,-12869,21488,27974,1679
11102,-12869,21488,27977,1662
11103,-2991,21488,27978,1682
11104,-2991,21491,27982,1679
11105,-2991,21494,27987,1683
11106,-2991,21494,27990,1690
11107,-2991,21500,27993,1689
11108,-2991,21497,27999,1694
11109,20207,21499,28000,1712
11110,20207,21497,28001,1711
11111,20207,21500,28011,1702
11112,20207,21502,28018,1703
11113,20207,21507,28028,1714
11114,20207,21512,28034,1707
11115,20207,21509,28042,1707
11116,20207,21512,28052,1712
11117,20207,21516,28059,1709
11118,20207,21515,28064,1712
11119,20207,21518,28073,1714
11120,20207,21521,28078,1696
11121,20207,21523,28083,1696
11122,-25027,21518,28083,1707
11123,-25027,21522,28081,1711
11124,-25027,21520,28084,1710
11125,-25027,21523,28086,1717
11126,-25027,21520,28084,1757
11127,-25027,21521,28086,1779
11128,-19039,21518,28092,1754
11129,-19039,21520,28094,1726
11130,-19039,21523,28100,1707
11131,-19039,21519,28101,1705
11132,-19039,21522,28109,1689
11133,-19039,21524,28107,1705
11134,-19039,21528,28112,1690
11135,-19039,21528,28116,1682
11136,-19039,21527,28123,1710
11137,-19039,21531,28129,1712
11138,-19039,21536,28142,1680
11139,-19039,21536,28144,1681
11140,-19039,21536,28148,1776
11141,-18629,21541,28153,2192
11142,-18629,21540,28156,3738
11143,-18629,21541,28159,2893
11144,-18629,21541,28163,1923
11145,-18629,21541,28165,1595
11146,-18629,21544,28168,1603
11147,-18629,21542,28170,1606
11148,-2124,21542,28172,1600
11149,-2124,21541,28174,1599
11150,-2124,21542,28178,1619
11151,-2124,21544,28182,1620
11152,-2124,21541,28185,1633
11153,-2124,21545,28193,1635
11154,-2124,21545,28193,1659
11155,-2124,21551,28194,1648
11156,-2124,21549,28201,1654
11157,-2124,21550,28203,1665
11158,-2124,21552,28205,1687
11159,-2124,21552,28208,1692
11160,11617,21556,28213,1727
11161,11617,21554,28210,1759
11162,11617,21554,28208,1795
11163,11617,21549,28193,1827
11164,11617,21543,28168,1861
11165,11617,21535,28134,1874
11166,11617,21526,28102,1889
11167,-9830,21520,28073,1901
11168,-9830,21509,28042,1878
11169,-9830,21499,28017,1833
11170,-9830,21495,27996,1772
11171,-9830,21494,27987,1732
11172,-9830,21493,27981,1683
11173,-9830,21489,27975,1670
11174,-9830,21493,27978,1658
11175,-9830,21494,27979,1664
11176,-9830,21493,27980,1644
11177,-9830,21494,27986,1651
11178,-9830,21500,27991,1651
11179,-9830,21503,27993,1668
11180,-20978,21504,27997,1659
11181,-20978,21505,28003,1663
11182,-20978,21511,28010,1680
11183,-20978,21515,28008,1690
11184,-20978,21517,28013,1713
11185,-20978,21516,28019,1719
11186,-7269,21517,28028,1728
11187,-7269,21524,28036,1734
11188,-7269,21529,28048,1744
11189,-7269,21535,28062,1767
11190,-7269,21539,28073,1761
11191,-7269,21544,28083,1776
11192,-7269,21543,28086,1777
11193,-7269,21541,28095,1776
11194,-7269,21544,28102,1790
11195,-7269,21546,28105,1786
11196,-7269,21539,28106,1781
11197,-7269,21541,28106,1779
11198,-7269,21540,28105,1773
11199,-13304,21542,28109,1782
11200,-13304,21541,28105,1776
11201,-13304,21538,28110,1804
11202,-13304,21537,28107,1811
11203,-13304,21540,28112,1808
11204,-13304,21539,28115,1837
11205,-22386,21539,28119,1889
11206,-22386,21541,28120,1897
11207,-22386,21537,28125,1878
11208,-22386,21538,28127,1856
11209,-22386,21544,28129,1851
11210,-22386,21543,28137,1867
11211,-22386,21542,28137,1856
11212,-22386,21544,28140,1872
11213,-22386,21548,28148,1863
11214,-22386,21551,28154,1861
11215,-22386,21551,28162,1866
11216,-22386,21555,28172,1888
11217,-22386,21560,28180,1853
11218,-29456,21568,28186,1942
11219,-29456,21567,28194,1985
11220,-29456,21570,28202,2719
11221,-29456,21571,28204,3984
11222,-29456,21572,28209,2797
11223,-29456,21570,28210,2064
11224,-14076,21567,28208,1817
